Line;Station;longitude;latitude;gravity_mgal;LAT_RAD;height_sea_level_m;;GTEO;CAR;AR_LIVRE;CB;BG;LAT_SIRGAS;FID;INSTITUICAO;LONG_SIRGAS
3101;na;-42.4763;-20.2998;978475.7300;-0.3543;548.21;;9.7865;-0.001692;-8.723649;0.000613;-70.07;-20.2998;11770;PETROBRAS;-42.4763
3101;na;-43.7898;-20.7949;978386.1000;-0.3629;1067.01;;9.7868;-0.003293;32.390245;0.001194;-87.01;-20.7949;11771;PETROBRAS;-43.7898
3101;na;-43.7848;-20.3197;978384.9000;-0.3546;907.07;;9.7865;-0.002799;10.021818;0.001015;-91.48;-20.3197;11772;PETROBRAS;-43.7848
3101;na;-42.6497;-20.2181;978488.2900;-0.3529;333.95;;9.7865;-0.001031;-57.495989;0.000374;-94.86;-20.2181;11773;PETROBRAS;-42.6497
3101;na;-42.1797;-20.0548;978419.5000;-0.3500;806.86;;9.7864;-0.002490;29.176670;0.000903;-61.11;-20.0548;11774;PETROBRAS;-42.1797
3101;na;-43.8098;-20.9448;978403.4100;-0.3656;1080.74;;9.7869;-0.003335;44.934197;0.001209;-76.00;-20.9448;11775;PETROBRAS;-43.8098
3101;na;-43.7748;-20.8999;978392.8000;-0.3648;1085.88;;9.7869;-0.003351;38.612686;0.001215;-82.90;-20.8999;11776;PETROBRAS;-43.7748
3101;na;-43.7948;-20.8348;978395.1000;-0.3636;1051.75;;9.7869;-0.003246;34.289752;0.001177;-83.40;-20.8348;11777;PETROBRAS;-43.7948
3101;na;-43.7748;-20.3347;978379.5000;-0.3549;958.98;;9.7866;-0.002959;19.759665;0.001073;-87.55;-20.3347;11778;PETROBRAS;-43.7748
3101;na;-43.7798;-20.7248;978390.5000;-0.3617;1051.96;;9.7868;-0.003246;36.337889;0.001177;-81.38;-20.7248;11779;PETROBRAS;-43.7798
3101;na;-42.3397;-20.2898;978469.2800;-0.3541;615.99;;9.7865;-0.001901;6.330202;0.000689;-62.60;-20.2898;11780;PETROBRAS;-42.3397
3101;na;-43.7948;-20.5998;978420.9000;-0.3595;906.51;;9.7867;-0.002797;29.298316;0.001014;-72.14;-20.5998;11781;PETROBRAS;-43.7948
3101;na;-43.7998;-20.5148;978404.2000;-0.3581;989.37;;9.7867;-0.003053;43.211202;0.001107;-67.50;-20.5148;11782;PETROBRAS;-43.7998
3101;na;-43.7681;-20.4848;978399.0000;-0.3575;1018.72;;9.7866;-0.003144;48.844138;0.001140;-65.15;-20.4848;11783;PETROBRAS;-43.7681
3101;na;-43.7648;-20.4781;978388.2000;-0.3574;1049.51;;9.7866;-0.003239;47.942173;0.001174;-69.50;-20.4781;11784;PETROBRAS;-43.7648
3101;na;-42.2080;-18.7381;978410.3000;-0.3270;329.33;;9.7856;-0.001016;-52.985420;0.000369;-89.84;-18.7381;12053;PETROBRAS;-42.2080
3101;na;-42.5980;-18.3598;978365.3000;-0.3204;472.67;;9.7854;-0.001459;-33.169821;0.000529;-86.06;-18.3598;12060;PETROBRAS;-42.5980
3101;na;-42.2863;-18.6031;978383.7200;-0.3247;465.39;;9.7856;-0.001436;-30.191517;0.000521;-82.27;-18.6031;12062;PETROBRAS;-42.2863
3101;na;-42.4813;-18.6031;978304.2000;-0.3247;854.22;;9.7856;-0.002636;10.281421;0.000956;-85.31;-18.6031;12063;PETROBRAS;-42.4813
3101;na;-42.3847;-18.5531;978340.1000;-0.3238;685.95;;9.7855;-0.002117;-3.022837;0.000768;-79.78;-18.5531;12064;PETROBRAS;-42.3847
3101;na;-42.5647;-18.5464;978313.8000;-0.3237;780.05;;9.7855;-0.002407;0.080944;0.000873;-87.21;-18.5464;12065;PETROBRAS;-42.5647
3101;na;-42.7698;-18.5381;978321.5000;-0.3236;689.90;;9.7855;-0.002129;-19.587933;0.000772;-96.79;-18.5381;12066;PETROBRAS;-42.7698
3101;na;-42.5480;-18.2114;978325.7000;-0.3178;665.70;;9.7854;-0.002054;-5.225896;0.000745;-79.72;-18.2114;12068;PETROBRAS;-42.5480
3101;na;-42.4997;-18.2081;978369.7000;-0.3178;458.89;;9.7854;-0.001416;-24.870758;0.000513;-76.22;-18.2081;12069;PETROBRAS;-42.4997
3101;na;-42.4197;-18.1881;978372.4000;-0.3174;476.41;;9.7854;-0.001470;-15.693743;0.000533;-69.00;-18.1881;12070;PETROBRAS;-42.4197
3101;na;-43.1031;-18.9914;978317.9000;-0.3315;691.60;;9.7858;-0.002134;-47.569825;0.000774;-124.96;-18.9914;12071;PETROBRAS;-43.1031
3101;na;-43.0698;-18.8781;978331.1000;-0.3295;611.68;;9.7857;-0.001888;-52.759740;0.000684;-121.21;-18.8781;12072;PETROBRAS;-43.0698
3101;na;-42.9431;-18.7798;978306.2700;-0.3278;764.96;;9.7857;-0.002361;-24.870621;0.000856;-110.47;-18.7798;12075;PETROBRAS;-42.9431
3101;na;-41.7297;-18.2398;978424.8300;-0.3183;268.82;;9.7854;-0.000830;-30.094933;0.000301;-60.18;-18.2398;12122;PETROBRAS;-41.7297
3101;na;-42.0913;-18.7864;978414.5000;-0.3279;344.29;;9.7857;-0.001062;-46.822326;0.000385;-85.35;-18.7864;12139;PETROBRAS;-42.0913
3101;na;-40.0663;-18.8331;978457.1000;-0.3287;168.70;;9.7857;-0.000521;-60.980607;0.000189;-79.86;-18.8331;12151;PETROBRAS;-40.0663
3101;na;-41.9380;-18.8498;978457.7800;-0.3290;168.70;;9.7857;-0.000521;-61.221397;0.000189;-80.10;-18.8498;12152;PETROBRAS;-41.9380
3101;na;-41.5497;-18.8164;978437.9000;-0.3284;225.70;;9.7857;-0.000697;-61.670313;0.000253;-86.93;-18.8164;12153;PETROBRAS;-41.5497
3101;na;-42.6631;-16.8581;978182.4000;-0.2942;896.18;;9.7847;-0.002766;-7.279812;0.001003;-107.56;-16.8581;12173;PETROBRAS;-42.6631
3101;na;-41.7797;-16.6098;978318.0000;-0.2899;253.22;;9.7845;-0.000781;-57.748836;0.000283;-86.08;-16.6098;12177;PETROBRAS;-41.7797
3101;na;-41.5013;-16.5631;978323.1500;-0.2891;253.27;;9.7845;-0.000782;-50.279066;0.000283;-78.62;-16.5631;12178;PETROBRAS;-41.5013
3101;na;-41.4797;-16.2248;978250.1000;-0.2832;587.39;;9.7844;-0.001813;-3.699065;0.000657;-69.43;-16.2248;12179;PETROBRAS;-41.4797
3101;na;-42.0680;-16.8514;978334.4700;-0.2941;296.15;;9.7847;-0.000914;-40.043740;0.000331;-73.18;-16.8514;12181;PETROBRAS;-42.0680
3101;na;-42.3513;-16.8081;978304.4000;-0.2934;385.21;;9.7846;-0.001189;-40.465527;0.000431;-83.57;-16.8081;12182;PETROBRAS;-42.3513
3101;na;-42.3930;-16.7781;978220.1000;-0.2928;765.55;;9.7846;-0.002362;-5.895977;0.000857;-91.56;-16.7781;12183;PETROBRAS;-42.3930
3101;na;-43.8648;-16.7248;978231.7600;-0.2919;655.33;;9.7846;-0.002022;-25.596698;0.000733;-98.93;-16.7248;12184;PETROBRAS;-43.8648
3101;na;-43.4914;-16.4748;978219.8000;-0.2875;656.96;;9.7845;-0.002027;-24.709047;0.000735;-98.22;-16.4748;12185;PETROBRAS;-43.4914
3101;na;-43.4298;-16.4731;978187.4000;-0.2875;807.33;;9.7845;-0.002491;-10.621487;0.000903;-100.96;-16.4731;12186;PETROBRAS;-43.4298
3101;na;-43.0648;-16.0797;978142.7000;-0.2806;910.55;;9.7843;-0.002810;-4.379230;0.001019;-106.27;-16.0797;12187;PETROBRAS;-43.0648
3101;na;-40.6213;-15.2431;978273.2700;-0.2660;323.22;;9.7839;-0.000997;-15.843133;0.000362;-52.01;-15.2431;12214;PETROBRAS;-40.6213
3101;na;-40.9847;-15.0548;978167.8000;-0.2628;806.91;;9.7838;-0.002490;36.519370;0.000903;-53.77;-15.0548;12215;PETROBRAS;-40.9847
3101;na;-41.2447;-15.5148;978217.9000;-0.2708;627.81;;9.7840;-0.001937;10.254081;0.000703;-60.00;-15.5148;12216;PETROBRAS;-41.2447
3101;na;-42.8748;-15.3498;978184.7000;-0.2679;584.69;;9.7839;-0.001804;-28.620042;0.000654;-94.05;-15.3498;12217;PETROBRAS;-42.8748
3101;na;-42.8748;-15.1514;978177.8000;-0.2644;582.85;;9.7838;-0.001799;-27.007829;0.000652;-92.23;-15.1514;12218;PETROBRAS;-42.8748
3101;na;-40.3480;-17.8381;978464.4900;-0.3113;92.58;;9.7852;-0.000286;-23.487585;0.000104;-33.85;-17.8381;12245;PETROBRAS;-40.3480
3101;na;-40.7680;-17.7031;978434.3300;-0.3090;154.29;;9.7851;-0.000476;-27.526397;0.000173;-44.79;-17.7031;12246;PETROBRAS;-40.7680
3101;na;-41.5113;-17.8781;978394.4900;-0.3120;377.34;;9.7852;-0.001164;-7.716655;0.000422;-49.94;-17.8781;12247;PETROBRAS;-41.5113
3101;na;-41.5330;-17.8664;978393.5000;-0.3118;408.54;;9.7852;-0.001261;1.538096;0.000457;-44.18;-17.8664;12248;PETROBRAS;-41.5330
3101;na;-41.5080;-17.8648;978392.3500;-0.3118;334.52;;9.7852;-0.001032;-22.370205;0.000374;-59.80;-17.8648;12249;PETROBRAS;-41.5080
3101;na;-41.5247;-17.5847;978378.8900;-0.3069;335.87;;9.7850;-0.001036;-20.762152;0.000376;-58.35;-17.5847;12250;PETROBRAS;-41.5247
3101;na;-42.4097;-17.9931;978375.9000;-0.3140;404.00;;9.7852;-0.001247;-24.156944;0.000452;-69.36;-17.9931;12252;PETROBRAS;-42.4097
3101;na;-41.3163;-17.0331;978201.7000;-0.2973;837.50;;9.7848;-0.002585;-14.888740;0.000937;-108.60;-17.0331;12254;PETROBRAS;-41.3163
3101;na;-42.3663;-17.8681;978317.2000;-0.3119;671.24;;9.7852;-0.002071;6.217771;0.000751;-68.89;-17.8681;12284;PETROBRAS;-42.3663
3101;na;-42.9414;-17.2764;978187.6000;-0.3015;915.22;;9.7849;-0.002824;-17.372100;0.001024;-119.79;-17.2764;12285;PETROBRAS;-42.9414
3101;na;-42.7148;-17.8114;978211.3000;-0.3109;1013.69;;9.7852;-0.003128;8.980439;0.001134;-104.45;-17.8114;12287;PETROBRAS;-42.7148
3101;na;-42.4347;-17.7831;978266.3000;-0.3104;868.91;;9.7851;-0.002681;20.786917;0.000972;-76.44;-17.7831;12288;PETROBRAS;-42.4347
3101;na;-42.6198;-17.7314;978241.6000;-0.3095;887.04;;9.7851;-0.002737;4.390479;0.000993;-94.87;-17.7314;12289;PETROBRAS;-42.6198
3101;na;-42.5163;-17.6931;978230.0500;-0.3088;948.36;;9.7851;-0.002927;13.766001;0.001061;-92.36;-17.6931;12290;PETROBRAS;-42.5163
3101;na;-42.9748;-17.5964;978226.0000;-0.3071;832.63;;9.7850;-0.002569;-20.959980;0.000932;-114.13;-17.5964;12291;PETROBRAS;-42.9748
3101;na;-42.9198;-17.1481;978175.7000;-0.2993;974.60;;9.7848;-0.003008;-4.406298;0.001091;-113.46;-17.1481;12293;PETROBRAS;-42.9198
3101;na;-43.0748;-17.5631;978221.6000;-0.3065;831.63;;9.7850;-0.002566;-23.939148;0.000931;-117.00;-17.5631;12294;PETROBRAS;-43.0748
3101;na;-43.0831;-17.4998;978212.3300;-0.3054;970.18;;9.7850;-0.002994;12.826973;0.001086;-95.74;-17.4998;12295;PETROBRAS;-43.0831
3101;na;-42.8564;-17.8548;978236.4000;-0.3116;910.40;;9.7852;-0.002809;-0.077092;0.001019;-101.95;-17.8548;12298;PETROBRAS;-42.8564
3101;na;-43.5581;-19.2814;978217.8000;-0.3365;1383.78;;9.7860;-0.004270;49.734487;0.001548;-105.11;-19.2814;12526;PETROBRAS;-43.5581
3101;na;-43.2314;-19.0981;978344.9000;-0.3333;658.25;;9.7858;-0.002031;-36.798781;0.000737;-110.46;-19.0981;12527;PETROBRAS;-43.2314
3101;na;-43.8981;-19.6314;978378.1000;-0.3426;779.09;;9.7861;-0.002404;3.596298;0.000872;-83.58;-19.6314;12528;PETROBRAS;-43.8981
3101;na;-43.6781;-19.3898;978334.4000;-0.3384;904.05;;9.7860;-0.002790;12.180083;0.001012;-88.98;-19.3898;12530;PETROBRAS;-43.6781
3101;na;-43.6181;-19.3414;978288.4000;-0.3376;1056.38;;9.7860;-0.003260;15.920657;0.001182;-102.29;-19.3414;12531;PETROBRAS;-43.6181
3101;na;-43.5981;-19.3014;978264.8000;-0.3369;1154.21;;9.7860;-0.003562;24.764108;0.001292;-104.39;-19.3014;12532;PETROBRAS;-43.5981
3101;na;-43.9164;-19.8664;978385.0000;-0.3467;784.00;;9.7863;-0.002419;-1.471616;0.000877;-89.20;-19.8664;12533;PETROBRAS;-43.9164
3101;na;-43.5264;-19.2398;978272.6000;-0.3358;1091.94;;9.7859;-0.003370;16.809661;0.001222;-105.38;-19.2398;12534;PETROBRAS;-43.5264
3101;na;-43.3814;-19.2131;978332.9000;-0.3353;789.69;;9.7859;-0.002437;-14.666992;0.000884;-103.03;-19.2131;12535;PETROBRAS;-43.3814
3101;na;-43.3681;-19.1881;978361.8000;-0.3349;629.44;;9.7859;-0.001942;-33.819402;0.000704;-104.25;-19.1881;12536;PETROBRAS;-43.3681
3101;na;-43.3281;-19.1064;978324.8000;-0.3335;776.38;;9.7859;-0.002396;-20.906888;0.000869;-107.78;-19.1064;12537;PETROBRAS;-43.3281
3101;na;-43.6314;-19.4414;978376.7000;-0.3393;716.86;;9.7860;-0.002212;-6.205231;0.000802;-86.42;-19.4414;12538;PETROBRAS;-43.6314
3101;na;-43.1881;-19.0581;978351.2000;-0.3326;613.13;;9.7858;-0.001892;-42.193766;0.000686;-110.80;-19.0581;12539;PETROBRAS;-43.1881
3101;na;-43.9714;-19.8147;978386.1000;-0.3458;777.53;;9.7863;-0.002399;0.609565;0.000870;-86.40;-19.8147;12540;PETROBRAS;-43.9714
3101;na;-42.1397;-19.7798;978445.2800;-0.3452;578.36;;9.7862;-0.001785;0.332205;0.000647;-64.39;-19.7798;12542;PETROBRAS;-42.1397
3101;na;-43.8548;-19.9397;978398.7000;-0.3480;790.15;;9.7863;-0.002438;9.893215;0.000884;-78.52;-19.9397;12543;PETROBRAS;-43.8548
3101;na;-40.0048;-19.9973;978664.5000;-0.3490;38.90;;9.7864;-0.000120;40.521945;0.000044;36.17;-19.9973;12546;PETROBRAS;-40.0048
3101;na;-40.1297;-19.9941;978639.4900;-0.3490;13.70;;9.7864;-0.000042;7.920742;0.000015;6.39;-19.9941;12547;PETROBRAS;-40.1297
3101;na;-40.0095;-19.7781;978635.5000;-0.3452;14.20;;9.7862;-0.000044;16.550091;0.000016;14.96;-19.7781;12548;PETROBRAS;-40.0095
3101;na;-43.9498;-19.8948;978376.1000;-0.3472;847.08;;9.7863;-0.002614;7.456324;0.000948;-87.33;-19.8948;12549;PETROBRAS;-43.9498
3101;na;-42.1097;-19.5398;978453.3700;-0.3410;482.39;;9.7861;-0.001489;-7.476267;0.000540;-61.46;-19.5398;12550;PETROBRAS;-42.1097
3101;na;-43.8548;-19.9848;978411.4000;-0.3488;744.78;;9.7864;-0.002298;5.981049;0.000833;-77.36;-19.9848;12551;PETROBRAS;-43.8548
3101;na;-43.8998;-19.9148;978377.5000;-0.3476;847.50;;9.7863;-0.002615;7.830856;0.000948;-87.00;-19.9148;12552;PETROBRAS;-43.8998
3101;na;-43.9748;-19.9348;978365.2900;-0.3479;922.10;;9.7863;-0.002846;17.486365;0.001032;-85.70;-19.9348;12553;PETROBRAS;-43.9748
3101;na;-43.8698;-19.9198;978344.0000;-0.3477;1045.89;;9.7863;-0.003228;35.265088;0.001170;-81.77;-19.9198;12554;PETROBRAS;-43.8698
3101;na;-43.9331;-19.9164;978367.7000;-0.3476;896.32;;9.7863;-0.002766;13.004259;0.001003;-87.29;-19.9164;12555;PETROBRAS;-43.9331
3101;na;-43.0298;-15.7448;978191.9200;-0.2748;566.92;;9.7841;-0.001750;-45.278737;0.000634;-108.72;-15.7448;13586;PETROBRAS;-43.0298
3101;na;-43.0281;-15.7431;978191.7300;-0.2748;566.56;;9.7841;-0.001748;-45.499764;0.000634;-108.90;-15.7431;15300;PETROBRAS;-43.0281
3102;na;-40.0296;-19.9584;978657.2600;-0.3483;-35.99;;9.7863;0.000111;12.424405;-0.000040;16.45;-19.9584;15376;PETROBRAS;-40.0296
3102;na;-40.0111;-20.0511;978672.3000;-0.3500;-35.12;;9.7864;0.000108;22.356658;-0.000039;26.29;-20.0511;15562;PETROBRAS;-40.0111
3102;na;-40.2949;-20.5011;978675.5400;-0.3578;-25.75;;9.7867;0.000079;2.096259;-0.000029;4.98;-20.5011;15566;PETROBRAS;-40.2949
3102;na;-40.2911;-20.4708;978670.2400;-0.3573;-24.01;;9.7866;0.000074;-0.874496;-0.000027;1.81;-20.4708;15570;PETROBRAS;-40.2911
3102;na;-40.1734;-20.4128;978685.4500;-0.3563;-48.35;;9.7866;0.000149;10.248841;-0.000054;15.66;-20.4128;15571;PETROBRAS;-40.1734
3102;na;-40.1303;-20.0849;978652.7800;-0.3505;-27.10;;9.7864;0.000084;3.346201;-0.000030;6.38;-20.0849;15572;PETROBRAS;-40.1303
3102;na;-40.0956;-20.3528;978691.0600;-0.3552;-37.24;;9.7866;0.000115;22.821684;-0.000042;26.99;-20.3528;15573;PETROBRAS;-40.0956
3102;na;-40.2403;-20.3011;978656.0300;-0.3543;-17.37;;9.7865;0.000054;-3.037957;-0.000019;-1.09;-20.3011;15574;PETROBRAS;-40.2403
3102;na;-40.2074;-20.2589;978654.8800;-0.3536;-13.29;;9.7865;0.000041;-0.453468;-0.000015;1.03;-20.2589;15575;PETROBRAS;-40.2074
3102;na;-40.1638;-20.1270;978649.1400;-0.3513;-10.97;;9.7864;0.000034;2.232001;-0.000012;3.46;-20.1270;15577;PETROBRAS;-40.1638
3102;na;-40.1940;-20.5939;978704.2400;-0.3594;-37.22;;9.7867;0.000115;21.753787;-0.000042;25.92;-20.5939;15613;PETROBRAS;-40.1940
3102;na;-40.2506;-20.6946;978710.7400;-0.3612;-31.82;;9.7868;0.000098;23.925799;-0.000036;27.49;-20.6946;15615;PETROBRAS;-40.2506
3102;na;-40.5402;-20.8160;978688.1000;-0.3633;-22.61;;9.7868;0.000070;-3.130569;-0.000025;-0.60;-20.8160;15652;PETROBRAS;-40.5402
3102;na;-40.3051;-20.7911;978717.8500;-0.3629;-37.71;;9.7868;0.000116;23.451196;-0.000042;27.67;-20.7911;15653;PETROBRAS;-40.3051
3102;na;-40.4405;-20.7451;978694.2400;-0.3621;-40.13;;9.7868;0.000124;1.846143;-0.000045;6.34;-20.7451;15656;PETROBRAS;-40.4405
3102;na;-40.4929;-20.7584;978683.2800;-0.3623;-27.82;;9.7868;0.000086;-6.110094;-0.000031;-3.00;-20.7584;15658;PETROBRAS;-40.4929
3102;na;-40.3803;-20.9207;978726.5300;-0.3651;-31.50;;9.7869;0.000097;26.267969;-0.000035;29.79;-20.9207;15664;PETROBRAS;-40.3803
3102;na;-40.5680;-20.9250;978697.9000;-0.3652;-15.50;;9.7869;0.000048;2.316771;-0.000017;4.05;-20.9250;15666;PETROBRAS;-40.5680
3102;na;-40.4003;-20.9570;978729.4400;-0.3658;-29.86;;9.7869;0.000092;27.497966;-0.000033;30.84;-20.9570;15667;PETROBRAS;-40.4003
3102;na;-40.7634;-20.9976;978690.8100;-0.3665;-15.15;;9.7870;0.000047;-9.041263;-0.000017;-7.35;-20.9976;15679;PETROBRAS;-40.7634
3102;na;-40.5056;-20.9913;978719.8300;-0.3664;-23.47;;9.7869;0.000072;17.791415;-0.000026;20.42;-20.9913;15680;PETROBRAS;-40.5056
4102;8070118;-43.8669;-16.7247;978233.0100;-0.2919;648.14;;9.7846;-0.002000;-26.560561;0.000725;-99.09;-16.7247;37689;IBGE;-43.8669
4102;8070118;-43.8669;-16.7247;978233.0100;-0.2919;648.14;;9.7846;-0.002000;-26.560561;0.000725;-99.09;-16.7247;37690;IBGE;-43.8669
4102;8070119;-43.8828;-16.7608;978232.9900;-0.2925;649.76;;9.7846;-0.002005;-27.876792;0.000727;-100.58;-16.7608;37691;IBGE;-43.8828
4102;8070119;-43.8828;-16.7608;978232.9900;-0.2925;649.76;;9.7846;-0.002005;-27.876792;0.000727;-100.58;-16.7608;37692;IBGE;-43.8828
4102;8070120;-43.8822;-16.7628;978229.2600;-0.2926;671.04;;9.7846;-0.002071;-25.139395;0.000751;-100.23;-16.7628;37693;IBGE;-43.8822
4102;8070120;-43.8822;-16.7628;978229.2600;-0.2926;671.04;;9.7846;-0.002071;-25.139395;0.000751;-100.23;-16.7628;37694;IBGE;-43.8822
4102;8070121;-43.8922;-16.7875;978230.2000;-0.2930;668.10;;9.7846;-0.002062;-26.337736;0.000748;-101.10;-16.7875;37695;IBGE;-43.8922
4102;8070121;-43.8922;-16.7875;978230.2000;-0.2930;668.10;;9.7846;-0.002062;-26.337736;0.000748;-101.10;-16.7875;37696;IBGE;-43.8922
4102;8070122;-43.9081;-16.8089;978210.6900;-0.2934;764.02;;9.7846;-0.002358;-17.314704;0.000855;-102.81;-16.8089;37697;IBGE;-43.9081
4102;8070122;-43.9081;-16.8089;978210.6900;-0.2934;764.02;;9.7846;-0.002358;-17.314704;0.000855;-102.81;-16.8089;37698;IBGE;-43.9081
4102;8070123;-43.9156;-16.8108;978199.5400;-0.2934;824.92;;9.7846;-0.002546;-9.765834;0.000923;-102.07;-16.8108;37699;IBGE;-43.9156
4102;8070123;-43.9156;-16.8108;978199.5400;-0.2934;824.92;;9.7846;-0.002546;-9.765834;0.000923;-102.07;-16.8108;37700;IBGE;-43.9156
4102;8070124;-43.9258;-16.8233;978189.1300;-0.2936;883.76;;9.7846;-0.002727;-2.642190;0.000989;-101.53;-16.8233;37701;IBGE;-43.9258
4102;8070124;-43.9258;-16.8233;978189.1300;-0.2936;883.76;;9.7846;-0.002727;-2.642190;0.000989;-101.53;-16.8233;37702;IBGE;-43.9258
4102;8070125;-43.9381;-16.8128;978184.9700;-0.2934;897.90;;9.7846;-0.002771;-1.914079;0.001005;-102.39;-16.8128;37703;IBGE;-43.9381
4102;8070125;-43.9381;-16.8128;978184.9700;-0.2934;897.90;;9.7846;-0.002771;-1.914079;0.001005;-102.39;-16.8128;37704;IBGE;-43.9381
4102;8070126;-43.9419;-16.7883;978174.0100;-0.2930;946.00;;9.7846;-0.002919;3.192305;0.001059;-102.67;-16.7883;37705;IBGE;-43.9419
4102;8070126;-43.9419;-16.7883;978174.0100;-0.2930;946.00;;9.7846;-0.002919;3.192305;0.001059;-102.67;-16.7883;37706;IBGE;-43.9419
4102;8070127;-43.9594;-16.7744;978172.5900;-0.2928;953.67;;9.7846;-0.002943;4.832275;0.001067;-101.88;-16.7744;37707;IBGE;-43.9594
4102;8070127;-43.9594;-16.7744;978172.5900;-0.2928;953.67;;9.7846;-0.002943;4.832275;0.001067;-101.88;-16.7744;37708;IBGE;-43.9594
4102;8070128;-43.9778;-16.7778;978183.8400;-0.2928;901.07;;9.7846;-0.002781;-0.319551;0.001008;-101.15;-16.7778;37709;IBGE;-43.9778
4102;8070128;-43.9778;-16.7778;978183.8400;-0.2928;901.07;;9.7846;-0.002781;-0.319551;0.001008;-101.15;-16.7778;37710;IBGE;-43.9778
4102;8070129;-43.9969;-16.7678;978184.9500;-0.2927;894.42;;9.7846;-0.002760;-0.763399;0.001001;-100.85;-16.7678;37711;IBGE;-43.9969
4102;8070129;-43.9969;-16.7678;978184.9500;-0.2927;894.42;;9.7846;-0.002760;-0.763399;0.001001;-100.85;-16.7678;37712;IBGE;-43.9969
4102;8070151;-43.0600;-15.8500;978185.8200;-0.2766;634.59;;9.7842;-0.001958;-35.465728;0.000710;-106.48;-15.8500;37755;IBGE;-43.0600
4102;8070456;-43.9847;-16.8717;978179.7700;-0.2945;928.52;;9.7847;-0.002865;-0.610722;0.001039;-104.51;-16.8717;38303;IBGE;-43.9847
4102;8070456;-43.9847;-16.8717;978179.7700;-0.2945;928.52;;9.7847;-0.002865;-0.610722;0.001039;-104.51;-16.8717;38304;IBGE;-43.9847
4102;8070457;-43.9689;-16.8508;978174.6200;-0.2941;951.25;;9.7847;-0.002936;2.300144;0.001064;-104.14;-16.8508;38305;IBGE;-43.9689
4102;8070457;-43.9689;-16.8508;978174.6200;-0.2941;951.25;;9.7847;-0.002936;2.300144;0.001064;-104.14;-16.8508;38306;IBGE;-43.9689
4102;8070458;-43.9494;-16.8364;978178.1100;-0.2939;932.97;;9.7847;-0.002879;0.869225;0.001044;-103.53;-16.8364;38307;IBGE;-43.9494
4102;8070458;-43.9494;-16.8364;978178.1100;-0.2939;932.97;;9.7847;-0.002879;0.869225;0.001044;-103.53;-16.8364;38308;IBGE;-43.9494
4102;8071050;-43.6206;-15.8553;978229.8500;-0.2767;500.79;;9.7842;-0.001545;-32.977582;0.000560;-89.02;-15.8553;38981;IBGE;-43.6206
4102;8071309;-43.0353;-16.0508;978145.8500;-0.2801;886.54;;9.7843;-0.002736;-7.252671;0.000992;-106.46;-16.0508;39265;IBGE;-43.0353
4102;8071309;-43.0353;-16.0508;978145.8500;-0.2801;886.54;;9.7843;-0.002736;-7.252671;0.000992;-106.46;-16.0508;39266;IBGE;-43.0353
4102;8071325;-43.0453;-16.0969;978144.2500;-0.2809;903.57;;9.7843;-0.002788;-5.809228;0.001011;-106.92;-16.0969;39297;IBGE;-43.0453
4102;8071325;-43.0453;-16.0969;978144.2500;-0.2809;903.57;;9.7843;-0.002788;-5.809228;0.001011;-106.92;-16.0969;39298;IBGE;-43.0453
4102;8071347;-43.0619;-16.1481;978159.1100;-0.2818;850.29;;9.7843;-0.002624;-9.854809;0.000951;-105.00;-16.1481;39341;IBGE;-43.0619
4102;8071347;-43.0619;-16.1481;978159.1100;-0.2818;850.29;;9.7843;-0.002624;-9.854809;0.000951;-105.00;-16.1481;39342;IBGE;-43.0619
4102;8071433;-43.5381;-15.6925;978216.6000;-0.2739;513.69;;9.7841;-0.001585;-34.565778;0.000575;-92.05;-15.6925;39495;IBGE;-43.5381
4102;8071434;-43.5869;-15.7406;978225.5300;-0.2747;490.33;;9.7841;-0.001513;-35.106608;0.000549;-89.97;-15.7406;39496;IBGE;-43.5869
4102;8071438;-43.3017;-15.8567;978222.1100;-0.2768;552.03;;9.7842;-0.001704;-24.971278;0.000618;-86.74;-15.8567;39500;IBGE;-43.3017
4102;8071444;-43.3567;-15.9233;978217.1100;-0.2779;577.75;;9.7842;-0.001783;-25.197006;0.000647;-89.85;-15.9233;39506;IBGE;-43.3567
4102;8071456;-43.4619;-16.0500;978213.3300;-0.2801;664.58;;9.7843;-0.002051;-8.231191;0.000744;-82.60;-16.0500;39518;IBGE;-43.4619
4102;8071456;-43.4619;-16.0500;978213.3300;-0.2801;664.58;;9.7843;-0.002051;-8.231191;0.000744;-82.60;-16.0500;39519;IBGE;-43.4619
4102;8071464;-43.4969;-16.0975;978228.6800;-0.2810;540.46;;9.7843;-0.001668;-33.463801;0.000605;-93.94;-16.0975;39529;IBGE;-43.4969
4102;8071464;-43.4969;-16.0975;978228.6800;-0.2810;540.46;;9.7843;-0.001668;-33.463801;0.000605;-93.94;-16.0975;39530;IBGE;-43.4969
4102;8071465;-43.5342;-16.1408;978232.3600;-0.2817;531.79;;9.7843;-0.001641;-34.542259;0.000595;-94.05;-16.1408;39531;IBGE;-43.5342
4102;8071465;-43.5342;-16.1408;978232.3600;-0.2817;531.79;;9.7843;-0.001641;-34.542259;0.000595;-94.05;-16.1408;39532;IBGE;-43.5342
4102;8071470;-43.6231;-16.1967;978227.5900;-0.2827;581.65;;9.7843;-0.001795;-26.621856;0.000651;-91.71;-16.1967;39541;IBGE;-43.6231
