Station,Reading,Time,Date,height_sea_level_m,X,Y,longitude,latitude,gravity_mgal,TideCorr,Source
MV-191,,,,662.93,,,-40.7243,-20.4133,978492.9700,,ON
MV-192,,,,643.75,,,-40.7134,-20.4141,978498.8600,,ON
MV-193,,,,602.50,,,-40.7040,-20.4116,978507.2100,,ON
MV-194,,,,606.28,,,-40.6946,-20.4113,978505.7200,,ON
MV-195,,,,556.98,,,-40.6862,-20.4116,978515.8800,,ON
1036M,,,,544.27,,,-40.6751,-20.4096,978519.7900,,ON
MV-197,,,,557.19,,,-40.6726,-20.4005,978515.5200,,ON
MV-198,,,,580.40,,,-40.6704,-20.3919,978510.1100,,ON
MV-199,,,,607.39,,,-40.6648,-20.3844,978505.3300,,ON
MV-200,,,,613.37,,,-40.6551,-20.3858,978504.4900,,ON
MV-201,,,,551.86,,,-40.6457,-20.3855,978517.3900,,ON
MV-202,,,,525.78,,,-40.6359,-20.3838,978523.7200,,ON
MV-203,,,,505.11,,,-40.6268,-20.3810,978527.0500,,ON
MV-204,,,,483.85,,,-40.6165,-20.3819,978532.4800,,ON
MV-205,,,,462.55,,,-40.6073,-20.3821,978536.3900,,ON
MV-206,,,,388.28,,,-40.5973,-20.3805,978550.2900,,ON
MV-207,,,,297.70,,,-40.5882,-20.3752,978568.1600,,ON
MV-209,,,,154.44,,,-40.5690,-20.3808,978597.6900,,ON
MV-210,,,,105.87,,,-40.5593,-20.3830,978607.8800,,ON
MV-211,,,,186.69,,,-40.5487,-20.3824,978592.6400,,ON
MV-212,,,,181.12,,,-40.5387,-20.3799,978595.6000,,ON
MV-213,,,,142.32,,,-40.5307,-20.3783,978602.9900,,ON
MV-214,,,,43.74,,,-40.5212,-20.3746,978623.2100,,ON
MV-215,,,,19.26,,,-40.5115,-20.3766,978628.3300,,ON
MV-216,,,,14.84,,,-40.5029,-20.3819,978630.3700,,ON
MV-217,,,,16.09,,,-40.4962,-20.3869,978632.1600,,ON
MV-218,,,,16.68,,,-40.4890,-20.3930,978633.0800,,ON
MV-219,,,,14.99,,,-40.4804,-20.3910,978634.0100,,ON
MV-220,,,,14.32,,,-40.4721,-20.3858,978634.1000,,ON
MV-221,,,,14.92,,,-40.4615,-20.3838,978635.0400,,ON
MV-222,,,,16.44,,,-40.4529,-20.3794,978634.1800,,ON
MV-223,,,,18.60,,,-40.4440,-20.3763,978634.2900,,ON
MV-224,,,,28.49,,,-40.4343,-20.3760,978634.6100,,ON
MV-225,,,,21.65,,,-40.4279,-20.3694,978635.0900,,ON
MV-226,,,,18.89,,,-40.4173,-20.3683,978637.0600,,ON
MV-227,,,,15.86,,,-40.4082,-20.3702,978639.6500,,ON
MV-228,,,,29.41,,,-40.4068,-20.3794,978638.0700,,ON
MV-229,,,,15.62,,,-40.4021,-20.3880,978642.1000,,ON
MV-230,,,,42.80,,,-40.3915,-20.3880,978637.4900,,ON
MV-231,,,,45.06,,,-40.3834,-20.3888,978637.9500,,ON
MV-232,,,,19.18,,,-40.3746,-20.3913,978644.7800,,ON
MV-233,,,,*,,,-40.3646,-20.3955,978648.6600,,ON
MV-234,,,,*,,,-40.3554,-20.3985,978648.3400,,ON
MV-235,,,,*,,,-40.3457,-20.3980,978648.8300,,ON
MV-236,,,,*,,,-40.3351,-20.3972,978649.1400,,ON
MV-237,,,,*,,,-40.3265,-20.3963,978651.6800,,ON
MV-238,,,,*,,,-40.3171,-20.3966,978652.3700,,ON
OP-01,,,,1042.64,,,-43.6701,-20.3499,978359.5400,,ON
OP-02,,,,1049.48,,,-43.6624,-20.3555,978359.3100,,ON
OP-03,,,,1060.01,,,-43.6560,-20.3621,978357.7500,,ON
OP-04,,,,1089.11,,,-43.6468,-20.3658,978353.4500,,ON
OP-05,,,,1134.15,,,-43.6410,-20.3713,978345.9200,,ON
OP-06,,,,1114.77,,,-43.6312,-20.3694,978348.9900,,ON
OP-07,,,,1071.39,,,-43.6262,-20.3755,978361.7500,,ON
OP-08,,,,1091.32,,,-43.6168,-20.3758,978357.3600,,ON
OP-09,,,,1117.54,,,-43.6085,-20.3774,978354.1800,,ON
OP-10,,,,1151.24,,,-43.5999,-20.3796,978348.2600,,ON
OP-11,,,,1196.55,,,-43.5901,-20.3780,978339.2000,,ON
OP-12,,,,1228.78,,,-43.5810,-20.3755,978333.1800,,ON
OP-13,,,,1255.09,,,-43.5749,-20.3702,978323.9100,,ON
OP-14,,,,1327.25,,,-43.5654,-20.3680,978309.1000,,ON
OP-15,,,,1303.48,,,-43.5571,-20.3724,978315.7400,,ON
OP-16,,,,1280.05,,,-43.5490,-20.3766,978321.7700,,ON
OP-17,,,,1274.09,,,-43.5404,-20.3758,978322.7300,,ON
OP-18,,,,1228.00,,,-43.5312,-20.3769,978331.4300,,ON
OP-19,,,,1156.29,,,-43.5237,-20.3819,978347.4400,,ON
OP-20,,,,1168.32,,,-43.5143,-20.3785,978343.7000,,ON
OP-21,,,,1170.83,,,-43.5060,-20.3810,978341.8200,,ON
OP-22,,,,1164.33,,,-43.4965,-20.3860,978343.0900,,ON
OP-23,,,,1128.52,,,-43.4871,-20.3869,978348.3500,,ON
OP-24,,,,1053.05,,,-43.4779,-20.3869,978360.3900,,ON
OP-25,,,,989.28,,,-43.4679,-20.3891,978372.7900,,ON
OP-26,,,,933.53,,,-43.4590,-20.3919,978382.3900,,ON
OP-27,,,,868.81,,,-43.4510,-20.3944,978397.4400,,ON
OP-28,,,,823.85,,,-43.4412,-20.3930,978406.2400,,ON
OP-29,,,,807.68,,,-43.4349,-20.3933,978409.8800,,ON
OP-30,,,,752.37,,,-43.4279,-20.3883,978418.9700,,ON
OP-31,,,,733.57,,,-43.4193,-20.3874,978422.2500,,ON
OP-32,,,,772.05,,,-43.4093,-20.3852,978416.1300,,ON
OP-33,,,,846.42,,,-43.4001,-20.3852,978403.7700,,ON
OP-34,,,,920.65,,,-43.3910,-20.3835,978392.1800,,ON
OP-35,,,,862.25,,,-43.3807,-20.3821,978405.9800,,ON
OP-36,,,,812.55,,,-43.3721,-20.3874,978413.7000,,ON
OP-37,,,,758.17,,,-43.3632,-20.3888,978423.3000,,ON
OP-38,,,,719.51,,,-43.3535,-20.3874,978429.5700,,ON
OP-39,,,,733.71,,,-43.3479,-20.3827,978424.4300,,ON
OP-40,,,,776.27,,,-43.3393,-20.3844,978413.8800,,ON
OP-41,,,,727.39,,,-43.3307,-20.3819,978422.0000,,ON
OP-42,,,,788.85,,,-43.3229,-20.3858,978409.1400,,ON
OP-43,,,,810.14,,,-43.3121,-20.3821,978403.4300,,ON
OP-44,,,,817.55,,,-43.3029,-20.3780,978399.3700,,ON
OP-45,,,,849.46,,,-43.2946,-20.3774,978390.5200,,ON
OP-46,,,,862.78,,,-43.2857,-20.3744,978385.8400,,ON
OP-47,,,,856.91,,,-43.2765,-20.3716,978385.4700,,ON
OP-48,,,,818.14,,,-43.2657,-20.3710,978389.3400,,ON
OP-49,,,,778.91,,,-43.2565,-20.3752,978397.0700,,ON
OP-50,,,,710.14,,,-43.2479,-20.3719,978409.7100,,ON
OP-51,,,,655.38,,,-43.2390,-20.3738,978420.9500,,ON
OP-52,,,,620.11,,,-43.2290,-20.3766,978428.9200,,ON
OP-53,,,,592.86,,,-43.2204,-20.3760,978434.1800,,ON
OP-54,,,,636.34,,,-43.2129,-20.3713,978424.1100,,ON
OP-55,,,,588.10,,,-43.2026,-20.3688,978434.0600,,ON
OP-56,,,,512.13,,,-43.1990,-20.3744,978449.8700,,ON
OP-57,,,,470.58,,,-43.1907,-20.3763,978457.3300,,ON
OP-58,,,,546.51,,,-43.1829,-20.3796,978443.5100,,ON
OP-59,,,,600.42,,,-43.1749,-20.3849,978431.5600,,ON
OP-60,,,,641.91,,,-43.1690,-20.3916,978425.1100,,ON
OP-61,,,,608.57,,,-43.1618,-20.3963,978432.9100,,ON
OP-62,,,,642.82,,,-43.1537,-20.4027,978427.3900,,ON
OP-63,,,,577.72,,,-43.1451,-20.3966,978439.3000,,ON
OP-64,,,,536.15,,,-43.1357,-20.3946,978446.7400,,ON
OP-65,,,,550.18,,,-43.1310,-20.3985,978444.7600,,ON
OP-66,,,,591.04,,,-43.1268,-20.4077,978437.2100,,ON
OP-67,,,,639.22,,,-43.1249,-20.4155,978429.4800,,ON
OP-68,,,,696.79,,,-43.1179,-20.4183,978418.7500,,ON
OP-69,,,,636.09,,,-43.1118,-20.4127,978430.5000,,ON
OP-70,,,,593.61,,,-43.1035,-20.4085,978439.1800,,ON
OP-71,,,,609.89,,,-43.0971,-20.4113,978436.5500,,ON
OP-72,,,,600.08,,,-43.0871,-20.4108,978439.5300,,ON
OP-73,,,,587.77,,,-43.0782,-20.4085,978441.5200,,ON
OP-74,,,,576.78,,,-43.0687,-20.4077,978443.5800,,ON
OP-75,,,,636.28,,,-43.0587,-20.4066,978432.4000,,ON
OP-76,,,,571.42,,,-43.0499,-20.4110,978443.7900,,ON
OP-77,,,,597.58,,,-43.0410,-20.4116,978438.5900,,ON
OP-78,,,,590.71,,,-43.0318,-20.4110,978439.3200,,ON
OP-79,,,,553.29,,,-43.0237,-20.4088,978446.8400,,ON
OP-80,,,,531.04,,,-43.0179,-20.4046,978451.2300,,ON
OP-81,,,,569.42,,,-43.0101,-20.4063,978443.2500,,ON
OP-82,,,,543.60,,,-43.0035,-20.4133,978449.6100,,ON
OP-83,,,,504.67,,,-42.9957,-20.4169,978456.9200,,ON
OP-84,,,,480.58,,,-42.9871,-20.4191,978461.5200,,ON
OP-85,,,,444.43,,,-42.9812,-20.4235,978467.9300,,ON
OP-86,,,,435.80,,,-42.9718,-20.4227,978469.8900,,ON
OP-87,,,,430.91,,,-42.9629,-20.4219,978471.5400,,ON
OP-88,,,,433.26,,,-42.9546,-20.4252,978472.3300,,ON
OP-89,,,,428.21,,,-42.9454,-20.4210,978473.4600,,ON
OP-90,,,,476.76,,,-42.9365,-20.4180,978465.6400,,ON
OP-91,,,,480.85,,,-42.9285,-20.4199,978464.7200,,ON
OP-92,,,,443.69,,,-42.9198,-20.4158,978472.0800,,ON
OP-93,,,,433.45,,,-42.9121,-20.4166,978473.8700,,ON
0138/A,,,,431.55,,,-42.9096,-20.4169,978473.8500,,ON
OP-94,,,,402.61,,,-42.9018,-20.4158,978479.6400,,ON
OP-95,,,,406.14,,,-42.8962,-20.4096,978479.1100,,ON
OP-96,,,,426.00,,,-42.8901,-20.4024,978474.8800,,ON
OP-97,,,,481.62,,,-42.8823,-20.3991,978463.9900,,ON
OP-98,,,,532.23,,,-42.8726,-20.3969,978453.5500,,ON
OP-99,,,,511.15,,,-42.8648,-20.3935,978457.0200,,ON
OP-100,,,,461.95,,,-42.8571,-20.3891,978467.0300,,ON
OP-101,,,,448.13,,,-42.8510,-20.3808,978469.2300,,ON
OP-102,,,,456.32,,,-42.8412,-20.3785,978467.3200,,ON
OP-103,,,,446.04,,,-42.8335,-20.3733,978468.8200,,ON
OP-104,,,,462.24,,,-42.8268,-20.3669,978465.1700,,ON
OP-105,,,,475.33,,,-42.8190,-20.3613,978462.7300,,ON
OP-106,,,,512.45,,,-42.8110,-20.3594,978455.3200,,ON
OP-107,,,,502.25,,,-42.8023,-20.3558,978457.6900,,ON
OP-108,,,,515.47,,,-42.7951,-20.3491,978455.1900,,ON
OP-109,,,,534.27,,,-42.7879,-20.3421,978449.8600,,ON
OP-110,,,,471.30,,,-42.7801,-20.3394,978462.1300,,ON
OP-111,,,,438.67,,,-42.7715,-20.3355,978468.8500,,ON
OP-112,,,,426.78,,,-42.7646,-20.3294,978470.9700,,ON
OP-113,,,,439.03,,,-42.7573,-20.3263,978468.8900,,ON
OP-114,,,,414.45,,,-42.7476,-20.3233,978471.7300,,ON
OP-115,,,,418.74,,,-42.7412,-20.3163,978472.5500,,ON
OP-116,,,,402.94,,,-42.7326,-20.3149,978476.4900,,ON
OP-117,,,,410.03,,,-42.7271,-20.3083,978474.6200,,ON
OP-118,,,,391.24,,,-42.7221,-20.3005,978477.8800,,ON
OP-119,,,,393.95,,,-42.7151,-20.2938,978477.3900,,ON
OP-120,,,,409.03,,,-42.7093,-20.2866,978474.0000,,ON
OP-121,,,,433.05,,,-42.7060,-20.2777,978467.8200,,ON
OP-122,,,,386.05,,,-42.7007,-20.2702,978477.0700,,ON
OP-123,,,,371.55,,,-42.6951,-20.2633,978478.8100,,ON
OP-124,,,,379.95,,,-42.6918,-20.2552,978476.0700,,ON
OP-125,,,,427.61,,,-42.6876,-20.2488,978466.5200,,ON
OP-126,,,,429.86,,,-42.6882,-20.2394,978466.6300,,ON
OP-127,,,,382.33,,,-42.6804,-20.2333,978475.4700,,ON
OP-128,,,,358.81,,,-42.6787,-20.2238,978478.8800,,ON
OP-129,,,,358.62,,,-42.6729,-20.2169,978478.6900,,ON
OP-130,,,,339.96,,,-42.6640,-20.2127,978482.8400,,ON
OP-131,,,,330.58,,,-42.6560,-20.2138,978485.6900,,ON
OP-132,,,,342.20,,,-42.6496,-20.2199,978485.4900,,ON
OP-133,,,,336.72,,,-42.6418,-20.2235,978487.6500,,ON
OP-134,,,,347.41,,,-42.6362,-20.2302,978487.1900,,ON
OP-135,,,,363.41,,,-42.6276,-20.2283,978485.0200,,ON
OP-136,,,,373.56,,,-42.6198,-20.2341,978484.6400,,ON
OP-137,,,,390.77,,,-42.6140,-20.2416,978483.5400,,ON
OP-138,,,,436.75,,,-42.6057,-20.2460,978475.7100,,ON
OP-139,,,,486.08,,,-42.6004,-20.2546,978466.3500,,ON
OP-140,,,,529.80,,,-42.5962,-20.2638,978459.8400,,ON
OP-141,,,,505.62,,,-42.5893,-20.2683,978467.0600,,ON
OP-142,,,,558.93,,,-42.5840,-20.2671,978456.2100,,ON
OP-143,,,,599.87,,,-42.5751,-20.2691,978448.4200,,ON
OP-144,,,,650.07,,,-42.5660,-20.2694,978441.4600,,ON
OP-145,,,,665.95,,,-42.5635,-20.2771,978439.0400,,ON
OP-146,,,,675.23,,,-42.5598,-20.2841,978438.6200,,ON
OP-147,,,,637.33,,,-42.5537,-20.2902,978446.0500,,ON
OP-148,,,,617.38,,,-42.5457,-20.2921,978450.1600,,ON
OP-149,,,,556.02,,,-42.5376,-20.2871,978460.5100,,ON
OP-150,,,,511.04,,,-42.5287,-20.2855,978469.6800,,ON
OP-151,,,,474.73,,,-42.5210,-20.2910,978477.8300,,ON
OP-152,,,,472.59,,,-42.5146,-20.2927,978480.8400,,ON
OP-153,,,,496.48,,,-42.5032,-20.2910,978475.8100,,ON
OP-154,,,,555.60,,,-42.4946,-20.2905,978469.0700,,ON
OP-155,,,,554.35,,,-42.4857,-20.2916,978471.0300,,ON
OP-156,,,,554.96,,,-42.4768,-20.2971,978473.1300,,ON
OP-157,,,,584.82,,,-42.4698,-20.3024,978469.1300,,ON
OP-158,,,,594.18,,,-42.4657,-20.3102,978470.0100,,ON
OP-159,,,,609.63,,,-42.4687,-20.3196,978467.0500,,ON
OP-160,,,,608.72,,,-42.4718,-20.3266,978467.9700,,ON
OP-161,,,,605.82,,,-42.4718,-20.3344,978470.2700,,ON
OP-162,,,,620.38,,,-42.4621,-20.3324,978468.0100,,ON
OP-163,,,,647.60,,,-42.4515,-20.3349,978464.1600,,ON
OP-164,,,,705.77,,,-42.4423,-20.3341,978452.9700,,ON
OP-165,,,,746.93,,,-42.4335,-20.3363,978447.2800,,ON
OP-166,,,,758.05,,,-42.4257,-20.3391,978444.6900,,ON
OP-167,,,,771.68,,,-42.4160,-20.3388,978442.7400,,ON
OP-168,,,,743.96,,,-42.4071,-20.3385,978450.5900,,ON
OP-169,,,,705.83,,,-42.3973,-20.3380,978456.8000,,ON
OP-170,,,,682.10,,,-42.3871,-20.3360,978464.5300,,ON
OP-171,,,,686.06,,,-42.3776,-20.3355,978463.4300,,ON
OP-172,,,,671.91,,,-42.3696,-20.3369,978466.9800,,ON
OP-173,,,,716.32,,,-42.3593,-20.3366,978458.0600,,ON
OP-174,,,,740.99,,,-42.3504,-20.3399,978452.5900,,ON
OP-175,,,,695.42,,,-42.3487,-20.3305,978460.9400,,ON
OP-176,,,,698.78,,,-42.3418,-20.3255,978459.0400,,ON
OP-177,,,,651.90,,,-42.3343,-20.3213,978466.9400,,ON
OP-178,,,,636.35,,,-42.3279,-20.3163,978468.4700,,ON
OP-179,,,,651.54,,,-42.3207,-20.3116,978465.3000,,ON
OP-180,,,,687.89,,,-42.3112,-20.3102,978457.4300,,ON
CAN-01,,,,619.64,,,-43.0021,-20.7158,978458.8100,,ON
CAN-02,,,,637.96,,,-43.0110,-20.7202,978455.3200,,ON
CAN-03,,,,713.08,,,-43.0212,-20.7183,978439.2400,,ON
CAN-04,,,,788.49,,,-43.0293,-20.7133,978423.8900,,ON
CAN-05,,,,754.91,,,-43.0382,-20.7088,978430.9200,,ON
CAN-06,,,,736.93,,,-43.0476,-20.7080,978434.5200,,ON
CAN-07,,,,681.54,,,-43.0540,-20.7063,978443.6000,,ON
CAN-08,,,,635.71,,,-43.0568,-20.6988,978452.4200,,ON
CAN-09,,,,625.61,,,-43.0596,-20.6916,978453.5400,,ON
CAN-10,,,,611.77,,,-43.0635,-20.6830,978455.3800,,ON
CAN-11,,,,603.10,,,-43.0685,-20.6788,978456.7600,,ON
CAN-12,,,,597.93,,,-43.0771,-20.6760,978456.1600,,ON
CAN-13,,,,587.96,,,-43.0846,-20.6733,978457.3000,,ON
CAN-14,,,,571.85,,,-43.0937,-20.6719,978460.9900,,ON
CAN-15,,,,599.47,,,-43.1001,-20.6760,978455.7600,,ON
CAN-16,,,,625.15,,,-43.1101,-20.6783,978451.0300,,ON
CAN-17,,,,615.77,,,-43.1182,-20.6802,978453.4700,,ON
CAN-18,,,,613.23,,,-43.1251,-20.6794,978454.7500,,ON
CAN-19,,,,624.21,,,-43.1329,-20.6766,978452.0200,,ON
CAN-20,,,,629.60,,,-43.1421,-20.6769,978451.6700,,ON
CAN-21,,,,640.43,,,-43.1474,-20.6694,978449.2500,,ON
CAN-22,,,,658.63,,,-43.1535,-20.6638,978445.9000,,ON
CAN-23,,,,727.46,,,-43.1629,-20.6624,978433.2500,,ON
CAN-24,,,,693.48,,,-43.1715,-20.6633,978439.9900,,ON
CAN-25,,,,712.52,,,-43.1815,-20.6610,978437.1000,,ON
CAN-26,,,,700.58,,,-43.1896,-20.6644,978441.3300,,ON
CAN-27,,,,707.72,,,-43.1971,-20.6702,978441.1600,,ON
CAN-28,,,,721.62,,,-43.2054,-20.6733,978440.3500,,ON
CAN-29,,,,733.71,,,-43.2132,-20.6791,978438.9100,,ON
CAN-30,,,,784.67,,,-43.2210,-20.6802,978428.8700,,ON
CAN-31,,,,779.94,,,-43.2265,-20.6877,978430.2300,,ON
CAN-32,,,,748.70,,,-43.2321,-20.6941,978438.4400,,ON
CAN-33,,,,682.75,,,-43.2415,-20.6988,978456.5600,,ON
CAN-34,,,,599.83,,,-43.2507,-20.6960,978474.7100,,ON
CAN-35,,,,604.96,,,-43.2596,-20.6933,978472.2500,,ON
CAN-36,,,,631.84,,,-43.2687,-20.6935,978465.0600,,ON
CAN-37,,,,601.17,,,-43.2762,-20.6888,978473.6000,,ON
CAN-38,,,,626.97,,,-43.2862,-20.6902,978467.0800,,ON
CAN-39,,,,602.10,,,-43.2929,-20.6852,978472.9700,,ON
CAN-40,,,,602.13,,,-43.3029,-20.6880,978471.0700,,ON
CAN-41,,,,607.56,,,-43.3121,-20.6863,978470.5900,,ON
CAN-42,,,,619.41,,,-43.3196,-20.6849,978466.8100,,ON
CAN-43,,,,645.52,,,-43.3287,-20.6824,978461.8500,,ON
CAN-44,,,,651.75,,,-43.3321,-20.6758,978461.5700,,ON
CAN-45,,,,622.49,,,-43.3407,-20.6738,978466.2800,,ON
CAN-46,,,,633.05,,,-43.3493,-20.6763,978464.6100,,ON
CAN-47,,,,628.75,,,-43.3576,-20.6741,978465.7400,,ON
CAN-48,,,,627.63,,,-43.3651,-20.6733,978465.1000,,ON
CAN-49,,,,646.69,,,-43.3690,-20.6813,978462.3800,,ON
CAN-50,,,,644.52,,,-43.3749,-20.6858,978463.6700,,ON
CAN-51,,,,623.61,,,-43.3829,-20.6896,978467.0800,,ON
CAN-52,,,,662.21,,,-43.3840,-20.6971,978459.2800,,ON
CAN-53,,,,653.17,,,-43.3962,-20.6960,978460.0700,,ON
CAN-54,,,,674.48,,,-43.4049,-20.6994,978456.7700,,ON
CAN-55,,,,665.98,,,-43.4079,-20.6963,978458.3400,,ON
CAN-56,,,,649.75,,,-43.4140,-20.7035,978463.8300,,ON
CAN-57,,,,647.32,,,-43.4193,-20.7088,978465.8500,,ON
CAN-58,,,,656.41,,,-43.4260,-20.7135,978464.9000,,ON
CAN-59,,,,658.23,,,-43.4351,-20.7144,978466.7500,,ON
CAN-60,,,,697.85,,,-43.4440,-20.7158,978460.0800,,ON
CAN-61,,,,689.30,,,-43.4507,-20.7091,978462.1300,,ON
CAN-62,,,,721.85,,,-43.4579,-20.7049,978458.5500,,ON
CAN-63,,,,731.82,,,-43.4660,-20.6999,978456.8700,,ON
CAN-64,,,,774.84,,,-43.4757,-20.6996,978451.3100,,ON
CAN-65,,,,742.89,,,-43.4857,-20.7008,978459.4900,,ON
CAN-66,,,,748.34,,,-43.4946,-20.6969,978459.1700,,ON
260987,,,,279.03,,,-40.2482,-15.2493,978267.2700,,ON
42078,,,,29.99,,,-41.1123,-20.8488,978640.2600,,ON
41778,,,,33.00,,,-40.0687,-19.4055,978588.4600,,ON
41878,,,,*,,,-40.3532,-20.3085,978641.8500,,ON
41978,,,,*,,,-40.2884,-20.2574,978638.3800,,ON
13476,,,,896.42,,,-43.9382,-19.9330,978368.5900,,ON
13676,,,,848.48,,,-43.9343,-19.9169,978378.3800,,ON
13576,,,,785.30,,,-43.9337,-19.9105,978385.5700,,ON
13776,,,,905.16,,,-43.8504,-20.5038,978415.9000,,ON
41578,,,,170.31,,,-41.9393,-18.8558,978458.1800,,ON
13876,,,,994.92,,,-43.7862,-20.6602,978400.1400,,ON
13976,,,,995.77,,,-43.7921,-20.6638,978399.6400,,ON
41078,,,,587.31,,,-41.4762,-16.2235,978249.8400,,ON
40378,,,,655.33,,,-43.8640,-16.7291,978231.5700,,ON
40478,,,,631.92,,,-43.8518,-16.7268,978236.2300,,ON
41278,,,,103.67,,,-40.3543,-17.8396,978462.3700,,ON
41678,,,,524.61,,,-43.0357,-19.7671,978399.3600,,ON
40578,,,,566.56,,,-43.0287,-15.7438,978191.7100,,ON
41178,,,,334.06,,,-41.5004,-17.8671,978392.4800,,ON
na,,,,3.30,,,-40.2830,-20.2498,978637.7000,,PETROBRAS
na,,,,3.16,,,-40.2997,-20.3331,978641.3000,,PETROBRAS
na,,,,15.50,,,-40.5680,-20.9251,978697.9000,,PETROBRAS
na,,,,27.70,,,-40.4348,-20.8599,978707.0300,,PETROBRAS
na,,,,21.70,,,-40.2877,-20.4009,978661.2300,,PETROBRAS
na,,,,3.00,,,-40.2863,-20.2648,978638.3200,,PETROBRAS
na,,,,33.30,,,-40.0110,-20.2238,978694.4600,,PETROBRAS
na,,,,39.70,,,-40.0102,-20.0421,978671.1900,,PETROBRAS
na,,,,20.10,,,-40.1333,-20.0303,978643.6200,,PETROBRAS
na,,,,732.42,,,-42.9748,-20.8732,978447.5000,,PETROBRAS
na,,,,648.80,,,-42.8798,-20.7548,978460.0900,,PETROBRAS
na,,,,431.48,,,-42.8998,-20.4148,978474.0200,,PETROBRAS
na,,,,455.41,,,-42.7914,-20.3247,978460.3400,,PETROBRAS
na,,,,491.02,,,-42.8498,-20.3798,978460.1000,,PETROBRAS
na,,,,884.46,,,-43.8148,-20.1848,978402.8000,,PETROBRAS
na,,,,777.13,,,-43.7981,-20.1448,978416.2000,,PETROBRAS
na,,,,741.16,,,-43.7948,-20.0847,978415.4000,,PETROBRAS
na,,,,748.73,,,-43.8298,-20.0498,978411.9000,,PETROBRAS
na,,,,857.59,,,-43.8098,-20.2698,978397.8000,,PETROBRAS
na,,,,994.91,,,-43.7948,-20.6598,978400.2300,,PETROBRAS
na,,,,848.06,,,-43.8048,-20.2498,978401.1200,,PETROBRAS
na,,,,548.21,,,-42.4763,-20.2998,978475.7300,,PETROBRAS
na,,,,1067.01,,,-43.7898,-20.7949,978386.1000,,PETROBRAS
na,,,,907.07,,,-43.7848,-20.3197,978384.9000,,PETROBRAS
na,,,,333.95,,,-42.6497,-20.2181,978488.2900,,PETROBRAS
na,,,,806.86,,,-42.1797,-20.0548,978419.5000,,PETROBRAS
na,,,,1080.74,,,-43.8098,-20.9448,978403.4100,,PETROBRAS
na,,,,1085.88,,,-43.7748,-20.8999,978392.8000,,PETROBRAS
na,,,,1051.75,,,-43.7948,-20.8348,978395.1000,,PETROBRAS
na,,,,958.98,,,-43.7748,-20.3347,978379.5000,,PETROBRAS
na,,,,1051.96,,,-43.7798,-20.7248,978390.5000,,PETROBRAS
na,,,,615.99,,,-42.3397,-20.2898,978469.2800,,PETROBRAS
na,,,,906.51,,,-43.7948,-20.5998,978420.9000,,PETROBRAS
na,,,,989.37,,,-43.7998,-20.5148,978404.2000,,PETROBRAS
na,,,,1018.72,,,-43.7681,-20.4848,978399.0000,,PETROBRAS
na,,,,1049.51,,,-43.7648,-20.4781,978388.2000,,PETROBRAS
na,,,,329.33,,,-42.2080,-18.7381,978410.3000,,PETROBRAS
na,,,,472.67,,,-42.5980,-18.3598,978365.3000,,PETROBRAS
na,,,,465.39,,,-42.2863,-18.6031,978383.7200,,PETROBRAS
na,,,,854.22,,,-42.4813,-18.6031,978304.2000,,PETROBRAS
na,,,,685.95,,,-42.3847,-18.5531,978340.1000,,PETROBRAS
na,,,,780.05,,,-42.5647,-18.5464,978313.8000,,PETROBRAS
na,,,,689.90,,,-42.7698,-18.5381,978321.5000,,PETROBRAS
na,,,,665.70,,,-42.5480,-18.2114,978325.7000,,PETROBRAS
na,,,,458.89,,,-42.4997,-18.2081,978369.7000,,PETROBRAS
na,,,,476.41,,,-42.4197,-18.1881,978372.4000,,PETROBRAS
na,,,,691.60,,,-43.1031,-18.9914,978317.9000,,PETROBRAS
na,,,,611.68,,,-43.0698,-18.8781,978331.1000,,PETROBRAS
na,,,,764.96,,,-42.9431,-18.7798,978306.2700,,PETROBRAS
na,,,,268.82,,,-41.7297,-18.2398,978424.8300,,PETROBRAS
na,,,,344.29,,,-42.0913,-18.7864,978414.5000,,PETROBRAS
na,,,,168.70,,,-40.0663,-18.8331,978457.1000,,PETROBRAS
na,,,,168.70,,,-41.9380,-18.8498,978457.7800,,PETROBRAS
na,,,,225.70,,,-41.5497,-18.8164,978437.9000,,PETROBRAS
na,,,,896.18,,,-42.6631,-16.8581,978182.4000,,PETROBRAS
na,,,,253.22,,,-41.7797,-16.6098,978318.0000,,PETROBRAS
na,,,,253.27,,,-41.5013,-16.5631,978323.1500,,PETROBRAS
na,,,,587.39,,,-41.4797,-16.2248,978250.1000,,PETROBRAS
na,,,,296.15,,,-42.0680,-16.8514,978334.4700,,PETROBRAS
na,,,,385.21,,,-42.3513,-16.8081,978304.4000,,PETROBRAS
na,,,,765.55,,,-42.3930,-16.7781,978220.1000,,PETROBRAS
na,,,,655.33,,,-43.8648,-16.7248,978231.7600,,PETROBRAS
na,,,,656.96,,,-43.4914,-16.4748,978219.8000,,PETROBRAS
na,,,,807.33,,,-43.4298,-16.4731,978187.4000,,PETROBRAS
na,,,,910.55,,,-43.0648,-16.0797,978142.7000,,PETROBRAS
na,,,,323.22,,,-40.6213,-15.2431,978273.2700,,PETROBRAS
na,,,,806.91,,,-40.9847,-15.0548,978167.8000,,PETROBRAS
na,,,,627.81,,,-41.2447,-15.5148,978217.9000,,PETROBRAS
na,,,,584.69,,,-42.8748,-15.3498,978184.7000,,PETROBRAS
